"","id","first_name","second_name","web_name","team","element_type","photo","team_name","short_team_name","strength","strength_overall_home","strength_overall_away","strength_attack_home","strength_attack_away","strength_defence_home","strength_defence_away"
"692",779,"Jamie","McDonnell","McDonnell",16,3,"524070.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"693",780,"Detlef Esapa","Osong","Osong",16,4,"536677.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"694",781,"Joe","Gardner","Gardner",16,4,"536681.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"695",801,"Giovanni","Reyna","Reyna",16,3,"427420.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"696",808,"Matz","Sels","Sels",16,1,"85633.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"697",809,"Rodrigo","Duarte Ribeiro","Ribeiro",16,4,"551232.jpg","Nott'm Forest","NFO",3,1065,1100,1050,1125,1080,1080
"698",27,"Auston","Trusty","Trusty",17,2,"201410.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"699",33,"Cameron","Archer","Archer",17,4,"433979.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"700",255,"Mason","Holgate","Holgate",17,2,"194164.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"701",360,"James","McAtee","McAtee",17,3,"432714.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"702",471,"Anel","Ahmedhodžić","Ahmedhodžić",17,2,"233821.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"703",472,"Jordan","Amissah","Amissah",17,1,"538206.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"704",473,"George","Baldock","Baldock",17,2,"82691.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"705",474,"Chris","Basham","Basham",17,2,"40386.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"706",476,"Jayden","Bogle","Bogle",17,2,"226182.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"707",477,"Rhian","Brewster","Brewster",17,4,"195473.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"708",478,"Ismaila","Coulibaly","Coulibaly",17,3,"476938.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"709",479,"Adam","Davies","A.Davies",17,1,"102549.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"710",480,"John","Egan","Egan",17,2,"108416.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"711",481,"John","Fleck","Fleck",17,3,"47247.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"712",482,"Wes","Foderingham","Foderingham",17,1,"82143.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"713",483,"Daniel","Jebbison","Jebbison",17,4,"523700.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"714",484,"Max","Lowe","Lowe",17,2,"155197.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"715",485,"Oliver","McBurnie","McBurnie",17,4,"169432.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"716",486,"Iliman","Ndiaye","Ndiaye",17,4,"440993.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"717",487,"Rhys","Norrington-Davies","Norrington-Davies",17,2,"443211.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"718",488,"Oliver","Norwood","Norwood",17,3,"79934.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"719",489,"Ben","Osborn","Osborn",17,3,"167878.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"720",490,"William","Osula","Osula",17,4,"538207.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"721",576,"Jack","Robinson","Robinson",17,2,"83427.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"722",587,"Anis","Slimane","Slimane",17,3,"504198.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"723",592,"Yasser","Larouci","Larouci",17,2,"432990.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"724",593,"Bénie","Traoré","T.Bénie",17,4,"523957.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"725",638,"Vini","de Souza Costa","Vini Souza",17,3,"424001.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"726",653,"Femi","Seriki","Seriki",17,2,"471848.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"727",654,"Louie","Marsh","Marsh",17,4,"532377.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"728",655,"Andre","Brooks","Brooks",17,3,"538210.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"729",656,"Antwoine","Hackford","Hackford",17,4,"487836.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"730",663,"Gustavo","Hamer","Hamer",17,3,"196100.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"731",666,"Tom","Davies","T.Davies",17,3,"173807.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"732",693,"Luke","Thomas","Thomas",17,2,"244619.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"733",730,"Ryan","Oné","Oné",17,3,"585472.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"734",731,"Jili","Buyabu","Buyabu",17,2,"601496.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"735",759,"Sydie","Peck","Peck",17,3,"552425.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"736",775,"Ben","Brereton","Brereton Díaz",17,3,"204814.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"737",790,"Ivo","Grbic","Grbić",17,1,"173268.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"738",822,"Billy","Blacker","Blacker",17,4,"591539.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"739",823,"Oliver","Arblaster","Arblaster",17,3,"532372.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"740",827,"Dovydas","Sasnauskas","Sasnauskas",17,2,"616094.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"741",828,"Sam","Curtis","Curtis",17,2,"549344.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"742",857,"Owen","Hampson","Hampson",17,3,"591538.jpg","Sheffield Utd","SHU",2,1030,1040,1045,1020,1020,1060
"743",450,"Brennan","Johnson","Johnson",18,3,"242898.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"744",491,"Brandon","Austin","Austin",18,1,"214572.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"745",492,"Rodrigo","Bentancur","Bentancur",18,3,"202993.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"746",493,"Yves","Bissouma","Bissouma",18,3,"227127.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"747",494,"Bryan","Gil Salvatierra","Bryan",18,3,"436234.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"748",495,"Ben","Davies","Davies",18,2,"115556.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"749",496,"Eric","Dier","Dier",18,2,"93264.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"750",497,"Emerson","Leite de Souza Junior","E.Royal",18,2,"241157.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"751",498,"Fraser","Forster","Forster",18,1,"40383.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"752",499,"Pierre-Emile","Højbjerg","Højbjerg",18,3,"132015.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"753",500,"Harry","Kane","Kane",18,4,"78830.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"754",501,"Dejan","Kulusevski","Kulusevski",18,3,"445044.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"755",502,"Hugo","Lloris","Lloris",18,1,"37915.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"756",503,"Giovani","Lo Celso","Lo Celso",18,3,"200826.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"757",504,"James","Maddison","Maddison",18,3,"172780.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"758",505,"Tanguy","Ndombélé Alvaro","Ndombele",18,3,"231372.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"759",506,"Pedro","Porro","Pedro Porro",18,2,"441164.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"760",507,"Ivan","Perišić","Perišić",18,2,"45034.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"761",509,"Richarlison","de Andrade","Richarlison",18,3,"212319.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"762",510,"Joe","Rodon","Rodon",18,2,"214225.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"763",511,"Cristian","Romero","Romero",18,2,"221632.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"764",512,"Davinson","Sánchez","Sánchez",18,2,"173904.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"765",513,"Pape Matar","Sarr","Sarr",18,3,"482442.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"766",514,"Ryan","Sessegnon","Sessegnon",18,2,"184349.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"767",515,"Oliver","Skipp","Skipp",18,3,"209042.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"768",516,"Son","Heung-min","Son",18,3,"85971.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"769",517,"Djed","Spence","Spence",18,2,"232859.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"770",518,"Japhet","Tanganga","Tanganga",18,2,"199584.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"771",519,"Destiny","Udogie","Udogie",18,2,"487053.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"772",520,"Guglielmo","Vicario","Vicario",18,1,"184254.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"773",521,"Alfie","Whiteman","Whiteman",18,1,"175941.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"774",583,"Manor","Solomon","Solomon",18,3,"235674.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"775",639,"Micky","van de Ven","Van de Ven",18,2,"491279.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"776",640,"Dane","Scarlett","Scarlett",18,4,"490145.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"777",641,"Alejo","Véliz","Veliz",18,4,"536908.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"778",702,"Ashley","Phillips","Phillips",18,2,"548308.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"779",722,"Jamie","Donley","Donley",18,4,"513588.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"780",740,"Alfie","Dorrington","Dorrington",18,2,"519321.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"781",754,"Yago","de Santiago Alonso","Yago Santiago",18,3,"492779.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"782",776,"Timo","Werner","Werner",18,4,"165153.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"783",777,"Radu","Dragusin","Drăgușin",18,2,"493125.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"784",860,"Mikey","Moore","Moore",18,3,"499721.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"785",862,"Tyrese","Hall","Hall",18,3,"563934.jpg","Spurs","TOT",4,1170,1230,1110,1150,1230,1310
"786",364,"Kalvin","Phillips","Phillips",19,3,"155405.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"787",522,"Nayef","Aguerd","N.Aguerd",19,2,"210494.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"788",523,"Michail","Antonio","Antonio",19,4,"57531.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"789",524,"Alphonse","Areola","Areola",19,1,"84182.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"790",525,"Saïd","Benrahma","Benrahma",19,3,"172841.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"791",526,"Jarrod","Bowen","Bowen",19,3,"178186.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"792",527,"Maxwel","Cornet","Cornet",19,3,"149519.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"793",528,"Vladimír","Coufal","Coufal",19,2,"164555.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"794",529,"Conor","Coventry","Coventry",19,3,"222017.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"795",530,"Aaron","Cresswell","Cresswell",19,2,"55459.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"796",531,"Flynn","Downes","Downes",19,3,"220585.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"797",532,"Emerson","Palmieri dos Santos","Emerson",19,2,"109533.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"798",533,"Lukasz","Fabianski","Fabianski",19,1,"37096.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"799",534,"Pablo","Fornals Malla","P.Fornals",19,3,"217593.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"800",535,"Danny","Ings","Ings",19,4,"84939.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"801",536,"Ben","Johnson","Johnson",19,2,"222018.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"802",537,"Thilo","Kehrer","Kehrer",19,2,"201057.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"803",538,"Divin","Mubama","Mubama",19,4,"487837.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"804",539,"Lucas","Tolentino Coelho de Lima","L.Paquetá",19,3,"224024.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"805",541,"Gianluca","Scamacca","Scamacca",19,4,"195899.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"806",542,"Tomáš","Souček","Souček",19,3,"215439.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"807",543,"Nikola","Vlašić","Vlašić",19,3,"180151.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"808",544,"Kurt","Zouma","Zouma",19,2,"103192.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"809",577,"Angelo","Ogbonna","Ogbonna",19,2,"40669.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"810",642,"Edson","Álvarez Velázquez","Álvarez",19,3,"213999.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"811",647,"Joseph","Anang","Anang",19,1,"447879.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"812",664,"James","Ward-Prowse","Ward-Prowse",19,3,"101178.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"813",676,"Konstantinos","Mavropanos","Mavropanos",19,2,"233963.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"814",689,"Mohammed","Kudus","Kudus",19,3,"460842.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"815",773,"Lewis","Orford","Orford",19,3,"518442.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"816",774,"Kaelan","Casey","Casey",19,2,"518438.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"817",784,"Oliver","Scarles","Scarles",19,2,"536109.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"818",785,"Callum","Marshall","Marshall",19,4,"565431.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"819",829,"George","Earthy","Earthy",19,3,"490885.jpg","West Ham","WHU",3,1100,1145,1055,1140,1150,1150
"820",351,"Tommy","Doyle","Doyle",20,3,"220394.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"821",545,"Rayan","Aït-Nouri","Aït-Nouri",20,2,"448514.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"822",546,"Daniel","Bentley","Bentley",20,1,"79602.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"823",547,"Bendegúz","Bolla","Bolla",20,2,"431960.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"824",548,"Hugo","Bueno López","H.Bueno",20,2,"490721.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"825",549,"Francisco Jorge","Tomás Oliveira","Chiquinho",20,3,"510363.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"826",550,"Luke","Cundle","Cundle",20,3,"245923.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"827",551,"Craig","Dawson","Dawson",20,2,"60232.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"828",552,"Fábio","Silva","Fábio Silva",20,4,"449988.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"829",554,"Gonçalo Manuel","Ganchinho Guedes","Guedes",20,3,"181284.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"830",555,"Joe","Hodge","Hodge",20,3,"240299.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"831",556,"Ki-Jana","Hoever","Hoever",20,2,"441271.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"832",557,"Hwang","Hee-chan","Hee Chan",20,3,"184754.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"833",559,"João Victor","Gomes da Silva","João Gomes",20,3,"448089.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"834",560,"Jonathan","Castro Otto","J.Otto",20,2,"114128.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"835",561,"Bruno","Cavaco Jordão","Jordão",20,3,"428610.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"836",562,"Sasa","Kalajdzic","Kalajdžić",20,4,"429414.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"837",563,"Max","Kilman","Kilman",20,2,"214048.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"838",564,"Tom","King","King",20,1,"138001.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"839",565,"Mario","Lemina","Mario Jr.",20,3,"151086.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"840",567,"Pedro","Lomba Neto","Neto",20,3,"247632.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"841",568,"Daniel","Castelo Podence","Podence",20,3,"200600.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"842",569,"José","Malheiro de Sá","José Sá",20,1,"149065.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"843",570,"Pablo","Sarabia","Sarabia",20,3,"88484.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"844",571,"Matija","Šarkić","Šarkić",20,1,"216208.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"845",572,"Nélson","Cabral Semedo","N.Semedo",20,2,"200402.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"846",573,"Toti António","Gomes","Toti",20,2,"510362.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"847",574,"Boubacar","Traoré","Boubacar Traore",20,3,"476502.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"848",590,"Matheus","Santos Carneiro Da Cunha","Cunha",20,4,"430871.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"849",598,"Matt","Doherty","Doherty",20,2,"87835.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"850",697,"Santiago","Bueno","S.Bueno",20,2,"231480.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"851",698,"Enso","González","González",20,3,"593001.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"852",704,"Nathan","Fraser","Fraser",20,4,"531363.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"853",715,"Jean-Ricner","Bellegarde","Bellegarde",20,3,"231057.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"854",749,"Matthew","Whittingham","Whittingham",20,3,"483398.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"855",750,"Tawanda","Chirewa","Chirewa",20,3,"497606.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"856",751,"Justin","Hubner","Hubner",20,2,"504750.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"857",769,"Owen","Hesketh","Hesketh",20,3,"432712.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"858",770,"Ty","Barnett","Barnett",20,3,"490095.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"859",787,"Harvey","Griffiths","Griffiths",20,3,"449133.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"860",788,"Yerson","Mosquera","Mosquera",20,2,"501837.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"861",800,"Noha","Lemina","N.Lemina",20,3,"550833.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"862",832,"Wesley","Okoduwa","Okoduwa",20,2,"613467.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"863",836,"Leon","Chiwome","Chiwome",20,4,"589507.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"864",840,"Fletcher","Holman","Holman",20,4,"602934.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
"865",853,"Temple","Ojinnaka","Ojinnaka",20,3,"514362.jpg","Wolves","WOL",3,1100,1100,1085,1105,1115,1100
